id_legislatura,entidad,legislatura,inicio_legislatura,fin_legislatura,ejercicio_constitucional,inicio_ec,fin_ec,periodos_reportar,inicio_pr,fin_pr,observaciones,articulo,fuente,abr_ec,abr_pr,corte
1,Aguascalientes,LXV,15/09/2021,14/09/2024,Primer año,15/09/2021,14/09/2022,Primer periodo ordinario,15/09/2021,31/12/2021,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,1,1O,1
2,Aguascalientes,LXV,15/09/2021,14/09/2024,Primer año,15/09/2021,14/09/2022,Primer periodo de receso,01/01/2022,28/02/2022,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,1,1R,1
3,Aguascalientes,LXV,15/09/2021,14/09/2024,Primer año,15/09/2021,14/09/2022,Segundo periodo ordinario,01/03/2022,30/06/2022,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,1,2O,2
4,Aguascalientes,LXV,15/09/2021,14/09/2024,Primer año,15/09/2021,14/09/2022,Segundo periodo de receso,01/07/2022,14/09/2022,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,1,2R,2
5,Aguascalientes,LXV,15/09/2021,14/09/2024,Segundo año,15/09/2022,14/09/2023,Primer periodo ordinario,15/09/2022,31/12/2022,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,2,1O,1
6,Aguascalientes,LXV,15/09/2021,14/09/2024,Segundo año,15/09/2022,14/09/2023,Primer periodo de receso,01/01/2023,28/02/2023,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,2,1R,1
7,Aguascalientes,LXV,15/09/2021,14/09/2024,Segundo año,15/09/2022,14/09/2023,Segundo periodo ordinario,01/03/2023,30/06/2023,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,2,2O,2
8,Aguascalientes,LXV,15/09/2021,14/09/2024,Segundo año,15/09/2022,14/09/2023,Segundo periodo de receso,01/07/2023,14/09/2023,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,2,2R,2
9,Aguascalientes,LXV,15/09/2021,14/09/2024,Tercer año,15/09/2023,14/09/2024,Primer periodo ordinario,15/09/2023,31/12/2023,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,3,1O,1
10,Aguascalientes,LXV,15/09/2021,14/09/2024,Tercer año,15/09/2023,14/09/2024,Primer periodo de receso,01/01/2024,28/02/2024,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,3,1R,1
11,Aguascalientes,LXV,15/09/2021,14/09/2024,Tercer año,15/09/2023,14/09/2024,Segundo periodo ordinario,01/03/2024,30/06/2024,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,3,2O,2
12,Aguascalientes,LXV,15/09/2021,14/09/2024,Tercer año,15/09/2023,14/09/2024,Segundo periodo de receso,01/07/2024,14/09/2024,Inició el 15 de septiembre de 2021 y concluirá su periodo el 14 de septiembre de 2024,Artículo 24.,https://eservicios2.aguascalientes.gob.mx/NormatecaAdministrador/archivos/EDO-5-1.pdf,3,2R,2
13,Baja California,XXIV,01/08/2021,31/07/2024,Primer año,01/08/2021,31/07/2022,Primer periodo ordinario,01/08/2021,31/07/2022,Inició el 1 de agosto de 2021 y concluirá su periodo el 31 de julio de 2024,Artículo 88.,https://www.congresobc.gob.mx/Documentos/ProcesoParlamentario/Leyes/TOMO_I/20240331_LEYOCONG.PDF,1,1O,1
14,Baja California,XXIV,01/08/2021,31/07/2024,Segundo año,01/08/2022,31/07/2023,Segundo periodo ordinario,01/08/2022,31/07/2023,Inició el 1 de agosto de 2021 y concluirá su periodo el 31 de julio de 2024,Artículo 88.,https://www.congresobc.gob.mx/Documentos/ProcesoParlamentario/Leyes/TOMO_I/20240331_LEYOCONG.PDF,2,2O,2
15,Baja California,XXIV,01/08/2021,31/07/2024,Tercer año,01/08/2023,31/07/2024,Tercer periodo ordinario,01/08/2023,31/07/2024,Inició el 1 de agosto de 2021 y concluirá su periodo el 31 de julio de 2025,Artículo 88.,https://www.congresobc.gob.mx/Documentos/ProcesoParlamentario/Leyes/TOMO_I/20240331_LEYOCONG.PDF,3,3O,3
16,Baja California Sur,XVI,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo ordinario,01/09/2021,15/12/2021,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,1,1O,1
17,Baja California Sur,XVI,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo de receso,16/12/2021,14/03/2022,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,1,1R,1
18,Baja California Sur,XVI,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo ordinario,15/03/2022,30/06/2022,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,1,2O,2
19,Baja California Sur,XVI,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Segundo periodo de receso,01/07/2022,31/08/2022,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,1,2R,2
20,Baja California Sur,XVI,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo ordinario,01/09/2022,15/12/2022,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,2,1O,1
21,Baja California Sur,XVI,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Primer periodo de receso,16/12/2022,14/03/2023,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,2,1R,1
22,Baja California Sur,XVI,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo ordinario,15/03/2023,30/06/2023,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,2,2O,2
23,Baja California Sur,XVI,01/09/2021,31/08/2024,Segundo año,01/09/2022,31/08/2023,Segundo periodo de receso,01/07/2023,31/08/2023,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,2,2R,2
24,Baja California Sur,XVI,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo ordinario,01/09/2023,15/12/2023,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,3,1O,1
25,Baja California Sur,XVI,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Primer periodo de receso,16/12/2023,14/03/2024,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,3,1R,1
26,Baja California Sur,XVI,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo ordinario,15/03/2024,30/06/2024,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,3,2O,2
27,Baja California Sur,XVI,01/09/2021,31/08/2024,Tercer año,01/09/2023,31/08/2024,Segundo periodo de receso,01/07/2024,31/08/2024,Inició el 1 de septiembre de 2021 y concluirá su periodo el 31 de agosto de 2024,Artículo 5.,https://www.cbcs.gob.mx/index.php/cmply/4927-ley-organica-del-poder-legislativo-del-estado-de-baja-california-sur,3,2R,2
28,Campeche,LXIV,01/08/2021,30/09/2024,Primer año,01/08/2021,30/09/2022,Primer periodo ordinario,01/08/2021,20/12/2021,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,1,1O,1
29,Campeche,LXIV,01/08/2021,30/09/2024,Primer año,01/08/2021,30/09/2022,Primer periodo de receso,21/12/2021,30/01/2022,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,1,1R,1
30,Campeche,LXIV,01/08/2021,30/09/2024,Primer año,01/08/2021,30/09/2022,Segundo periodo ordinario,01/02/2022,31/03/2022,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,1,2O,2
31,Campeche,LXIV,01/08/2021,30/09/2024,Primer año,01/08/2021,30/09/2022,Segundo periodo de receso,01/04/2022,30/04/2022,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,1,2R,2
32,Campeche,LXIV,01/08/2021,30/09/2024,Primer año,01/08/2021,30/09/2022,Tercer periodo ordinario,01/05/2022,31/07/2022,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,1,3O,3
33,Campeche,LXIV,01/08/2021,30/09/2024,Primer año,01/08/2021,30/09/2022,Tercer periodo de receso,01/08/2022,30/09/2022,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,1,TR,3
34,Campeche,LXIV,01/08/2021,30/09/2024,Segundo año,01/08/2022,30/09/2023,Primer periodo ordinario,01/08/2022,20/12/2022,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,2,1O,1
35,Campeche,LXIV,01/08/2021,30/09/2024,Segundo año,01/08/2022,30/09/2023,Primer periodo de receso,21/12/2022,30/01/2023,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,2,1R,1
36,Campeche,LXIV,01/08/2021,30/09/2024,Segundo año,01/08/2022,30/09/2023,Segundo periodo ordinario,01/02/2023,31/03/2023,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,2,2O,2
37,Campeche,LXIV,01/08/2021,30/09/2024,Segundo año,01/08/2022,30/09/2023,Segundo periodo de receso,01/04/2023,30/04/2023,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,2,2R,2
38,Campeche,LXIV,01/08/2021,30/09/2024,Segundo año,01/08/2022,30/09/2023,Tercer periodo ordinario,01/05/2023,31/07/2023,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,2,3O,3
39,Campeche,LXIV,01/08/2021,30/09/2024,Segundo año,01/08/2022,30/09/2023,Tercer periodo de receso,01/08/2023,30/09/2023,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,2,TR,3
40,Campeche,LXIV,01/08/2021,30/09/2024,Tercer año,01/08/2023,30/09/2024,Primer periodo ordinario,01/08/2023,20/12/2023,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,3,1O,1
41,Campeche,LXIV,01/08/2021,30/09/2024,Tercer año,01/08/2023,30/09/2024,Primer periodo de receso,21/12/2023,30/01/2024,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,3,1R,1
42,Campeche,LXIV,01/08/2021,30/09/2024,Tercer año,01/08/2023,30/09/2024,Segundo periodo ordinario,01/02/2024,31/03/2024,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,3,2O,2
43,Campeche,LXIV,01/08/2021,30/09/2024,Tercer año,01/08/2023,30/09/2024,Segundo periodo de receso,01/04/2024,30/04/2024,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,3,2R,2
44,Campeche,LXIV,01/08/2021,30/09/2024,Tercer año,01/08/2023,30/09/2024,Tercer periodo ordinario,01/05/2024,31/07/2024,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,3,3O,3
45,Campeche,LXIV,01/08/2021,30/09/2024,Tercer año,01/08/2023,30/09/2024,Tercer periodo de receso,01/08/2024,30/09/2024,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 58.,https://legislacion.congresocam.gob.mx/index.php/leyes-focalizadas/anticorrupcion/110-ley-organica-poder-legislativo,3,TR,3
46,Coahuila de Zaragoza,LXII,01/01/2021,31/12/2023,Primer año,01/03/2021,28/02/2022,Primer periodo ordinario,01/03/2021,30/06/2021,Inició el 1 de enero de 2021 y por ley concluirá el 31 de diciembre de 2023,Artículo 46. ,https://www.congresocoahuila.gob.mx/transparencia/03/Leyes_Coahuila/coa01.pdf,1,1O,1
47,Coahuila de Zaragoza,LXII,01/01/2021,31/12/2023,Primer año,01/03/2021,28/02/2022,Primer periodo de receso,01/07/2021,31/08/2021,Inició el 1 de enero de 2021 y por ley concluirá el 31 de diciembre de 2023,Artículo 46. ,https://www.congresocoahuila.gob.mx/transparencia/03/Leyes_Coahuila/coa01.pdf,1,1R,1
48,Coahuila de Zaragoza,LXII,01/01/2021,31/12/2023,Primer año,01/03/2021,28/02/2022,Segundo periodo ordinario,01/09/2021,31/12/2021,Inició el 1 de enero de 2021 y por ley concluirá el 31 de diciembre de 2023,Artículo 46. ,https://www.congresocoahuila.gob.mx/transparencia/03/Leyes_Coahuila/coa01.pdf,1,2O,2
49,Coahuila de Zaragoza,LXII,01/01/2021,31/12/2023,Primer año,01/03/2021,28/02/2022,Segundo periodo de receso,01/01/2022,28/02/2022,Inició el 1 de enero de 2021 y por ley concluirá el 31 de diciembre de 2023,Artículo 46. ,https://www.congresocoahuila.gob.mx/transparencia/03/Leyes_Coahuila/coa01.pdf,1,2R,2
50,Coahuila de Zaragoza,LXII,01/01/2022,31/12/2023,Segundo año,01/03/2022,28/02/2023,Primer periodo ordinario,01/03/2022,30/06/2022,Inició el 1 de enero de 2021 y por ley concluirá el 31 de diciembre de 2023,Artículo 46. ,https://www.congresocoahuila.gob.mx/transparencia/03/Leyes_Coahuila/coa01.pdf,2,1O,1
51,Coahuila de Zaragoza,LXII,01/01/2021,31/12/2023,Segundo año,01/03/2022,28/02/2023,Primer periodo de receso,01/07/2022,31/08/2022,Inició el 1 de enero de 2021 y por ley concluirá el 31 de diciembre de 2023,Artículo 46. ,https://www.congresocoahuila.gob.mx/transparencia/03/Leyes_Coahuila/coa01.pdf,2,1R,1
52,Coahuila de Zaragoza,LXII,01/01/2021,31/12/2023,Segundo año,01/03/2022,28/02/2023,Segundo periodo ordinario,01/09/2022,31/12/2022,Inició el 1 de enero de 2021 y por ley concluirá el 31 de diciembre de 2023,Artículo 46. ,https://www.congresocoahuila.gob.mx/transparencia/03/Leyes_Coahuila/coa01.pdf,2,2O,2
53,Coahuila de Zaragoza,LXII,01/01/2021,31/12/2023,Segundo año,01/03/2022,28/02/2023,Segundo periodo de receso,01/01/2023,28/02/2023,Inició el 1 de enero de 2021 y por ley concluirá el 31 de diciembre de 2023,Artículo 46. ,https://www.congresocoahuila.gob.mx/transparencia/03/Leyes_Coahuila/coa01.pdf,2,2R,2
54,Colima,LX,01/08/2021,30/09/2024,Primer año,01/10/2021,30/09/2022,Primer periodo ordinario,01/10/2021,28/02/2022,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,1,1O,1
55,Colima,LX,01/08/2021,30/09/2024,Primer año,01/10/2021,30/09/2022,Primer periodo de receso,01/03/2022,31/03/2022,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,1,1R,1
56,Colima,LX,01/08/2021,30/09/2024,Primer año,01/10/2021,30/09/2022,Segundo periodo ordinario,01/04/2022,31/08/2022,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,1,2O,2
57,Colima,LX,01/08/2021,30/09/2024,Primer año,01/10/2021,30/09/2022,Segundo periodo de receso,01/09/2022,30/09/2022,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,1,2R,2
58,Colima,LX,01/08/2021,30/09/2024,Segundo año,01/10/2022,30/09/2023,Primer periodo ordinario,01/10/2022,28/02/2023,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,2,1O,1
59,Colima,LX,01/08/2021,30/09/2024,Segundo año,01/10/2022,30/09/2023,Primer periodo de receso,01/03/2023,31/03/2023,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,2,1R,1
60,Colima,LX,01/08/2021,30/09/2024,Segundo año,01/10/2022,30/09/2023,Segundo periodo ordinario,01/04/2023,31/08/2023,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,2,2O,2
61,Colima,LX,01/08/2021,30/09/2024,Segundo año,01/10/2022,30/09/2023,Segundo periodo de receso,01/09/2023,30/09/2023,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,2,2R,2
62,Colima,LX,01/08/2021,30/09/2024,Tercer año,01/10/2023,30/09/2024,Primer periodo ordinario,01/10/2023,28/02/2024,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,3,1O,1
63,Colima,LX,01/08/2021,30/09/2024,Tercer año,01/10/2023,30/09/2024,Primer periodo de receso,01/03/2024,31/03/2024,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,3,1R,1
64,Colima,LX,01/08/2021,30/09/2024,Tercer año,01/10/2023,30/09/2024,Segundo periodo ordinario,01/04/2024,31/08/2024,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,3,2O,2
65,Colima,LX,01/08/2021,30/09/2024,Tercer año,01/10/2023,30/09/2024,Segundo periodo de receso,01/09/2024,30/09/2024,Inició el 1 de octubre de 2021 y concluirá el 30 de septiembre de 2024,Artículo 9.,https://www.congresocol.gob.mx/web/www/leyes/index.php,3,2R,2
66,Chiapas,LXVIII,01/08/2021,30/09/2024,Primer año,01/09/2021,31/12/2022,Primer periodo ordinario,01/10/2021,31/12/2021,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,1,1O,1
67,Chiapas,LXVIII,01/08/2021,30/09/2024,Primer año,01/09/2021,31/12/2022,Primer periodo de receso,01/01/2022,30/03/2022,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,1,1R,1
68,Chiapas,LXVIII,01/08/2021,30/09/2024,Primer año,01/09/2021,31/12/2022,Segundo periodo ordinario,01/04/2022,30/06/2022,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,1,2O,2
69,Chiapas,LXVIII,01/08/2021,30/09/2024,Primer año,01/09/2021,31/12/2022,Segundo periodo de receso,01/07/2022,30/09/2022,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,1,2R,2
70,Chiapas,LXVIII,01/08/2021,30/09/2024,Segundo año,01/09/2022,31/12/2023,Primer periodo ordinario,01/10/2022,31/12/2022,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,2,1O,1
71,Chiapas,LXVIII,01/08/2021,30/09/2024,Segundo año,01/09/2022,31/12/2023,Primer periodo de receso,01/01/2023,30/03/2023,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,2,1R,1
72,Chiapas,LXVIII,01/08/2021,30/09/2024,Segundo año,01/09/2022,31/12/2023,Segundo periodo ordinario,01/04/2023,30/06/2023,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,2,2O,2
73,Chiapas,LXVIII,01/08/2021,30/09/2024,Segundo año,01/09/2022,31/12/2023,Segundo periodo de receso,01/07/2023,30/09/2023,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,2,2R,2
74,Chiapas,LXVIII,01/08/2021,30/09/2024,Tercer año,01/09/2023,31/12/2024,Primer periodo ordinario,01/10/2023,31/12/2023,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,3,1O,1
75,Chiapas,LXVIII,01/08/2021,30/09/2024,Tercer año,01/09/2023,31/12/2024,Primer periodo de receso,01/01/2024,30/03/2024,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,3,1R,1
76,Chiapas,LXVIII,01/08/2021,30/09/2024,Tercer año,01/09/2023,31/12/2024,Segundo periodo ordinario,01/04/2024,30/06/2024,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,3,2O,2
77,Chiapas,LXVIII,01/08/2021,30/09/2024,Tercer año,01/09/2023,31/12/2024,Segundo periodo de receso,01/07/2024,30/09/2024,Inició el 1 de octubre de 2021 y concluirá su período el 30 de septiembre de 2024,Artículo 2.,https://web.congresochiapas.gob.mx/transparencia/V/D.%20LEY%20ORGANICA%20DEL%20CONGRESO%20DEL%20ESTADO%20DE%20CHIAPAS.pdf,3,2R,2
78,Chihuahua,LXVII,01/09/2021,31/08/2024,Primer año,01/09/2021,31/08/2022,Primer periodo ordinario,01/09/2021,31/12/2021,Inició el 1 de septiembre de 2021 para concluir el 31 de agosto de 2024,Artículo 28.,https://www.congresochihuahua2.gob.mx/biblioteca/leyes/archivosLeyes/1243.pdf,1,1O,1
